transaction_id,user_id,country,transaction_date,amount,payment_method
5206003,5206,Japan,2024-11-13,804.31,PayPal
2992007,2992,USA,2024-03-03,366.64,PayPal
4694004,4694,Brazil,2025-02-19,121.6,Card
6171001,6171,China,2023-06-21,892.11,PayPal
96004,96,Italy,2024-04-15,360.09,Card
7784009,7784,Korea,2024-06-17,970.77,Card
6131006,6131,India,2024-07-30,468.31,Card
9405007,9405,Germany,2025-01-14,621.39,Card
6765005,6765,Brazil,2023-12-31,408.14,PayPal
4911005,4911,France,2024-06-19,932.33,Card
198100002,1981,Mexico,2024-03-12,23.33,ApplePay
5963001,5963,Germany,2024-11-16,388.67,Card
431006,431,Brazil,2024-10-18,508.11,PayPal
5387006,5387,Korea,2024-10-04,59.02,PayPal
6131009,6131,India,2023-07-03,165.57,Card
155004,155,Mexico,2022-11-18,120.18,Card
830200009,8302,Germany,2024-04-21,929.67,ApplePay
1041001,1041,India,2024-11-06,735.54,PayPal
2962002,2962,Brazil,2025-01-04,422.07,Card
8462003,8462,France,2023-06-17,80.67,Card
2576001,2576,India,2024-06-22,390.94,Card
4119003,4119,India,2024-12-13,620.5,PayPal
5425001,5425,Germany,2024-10-22,771.49,PayPal
911001,911,USA,2024-02-04,231.34,PayPal
412002,412,India,2025-02-03,114.13,Card
859002,859,Germany,2025-02-16,119.14,PayPal
859001,859,Germany,2024-12-22,448.06,PayPal
6912001,6912,China,2025-01-06,464.32,Card
1367001,1367,Korea,2023-07-19,276.85,PayPal
9883007,9883,Mexico,2023-10-18,588.83,PayPal
4272002,4272,USA,2024-12-02,894.51,Card
7068010,7068,Mexico,2024-10-26,1.63,Card
1452006,1452,Japan,2024-08-23,784.17,PayPal
6547005,6547,Mexico,2023-05-08,406.31,PayPal
8926001,8926,Korea,2025-03-09,553.21,Card
8946006,8946,India,2023-12-06,842.8,PayPal
416004,416,China,2024-08-28,793.96,PayPal
4110004,4110,USA,2024-05-05,110.85,PayPal
2022004,2022,Brazil,2024-12-07,295.72,PayPal
3298001,3298,USA,2023-07-05,710.66,Card
3402007,3402,China,2023-11-18,456.38,Card
3513002,3513,USA,2024-07-15,723.0,Card
5780003,5780,India,2022-11-03,487.74,PayPal
1921002,1921,Korea,2025-01-08,944.95,Card
3528002,3528,Germany,2023-10-10,456.17,PayPal
223800003,2238,China,2024-09-02,910.5,ApplePay
9883009,9883,Mexico,2023-10-10,258.37,Card
226200001,2262,Mexico,2024-03-16,527.8,ApplePay
365047355,9383,Korea,1970-01-01,93.59,PayPal
7451001,7451,USA,2025-02-20,7.28,PayPal
9405008,9405,Germany,2025-01-16,402.87,PayPal
266002,266,Korea,2024-06-03,776.59,PayPal
1703004,1703,China,2024-09-07,198.26,PayPal
3056007,3056,USA,2024-11-19,271.29,PayPal
5489002,5489,Mexico,2023-11-23,370.8,Card
351200001,3512,Korea,2024-04-07,897.39,ApplePay
4209006,4209,India,2024-05-01,839.28,PayPal
10300004,103,France,2024-06-01,146.63,ApplePay
911003,911,USA,2024-06-24,720.91,PayPal
3163006,3163,USA,2024-10-14,552.62,Card
6912004,6912,China,2024-11-22,41.15,Card
3454010,3454,France,2025-02-11,235.29,PayPal
718010,718,Brazil,2024-04-13,804.61,PayPal
8724001,8724,Russia,2024-04-26,512.43,PayPal
974299244,9504,Italy,1970-01-01,581.57,Card
5189002,5189,India,2025-02-15,914.84,PayPal
7654005,7654,USA,2024-01-13,419.41,PayPal
43009,43,Mexico,2024-03-09,484.45,PayPal
5764002,5764,Mexico,2023-10-22,251.09,PayPal
5374002,5374,India,2024-10-09,948.8,PayPal
860005,860,Korea,2024-12-09,255.26,PayPal
6772004,6772,Brazil,2024-02-08,202.47,Card
1609002,1609,China,2024-04-17,114.77,Card
2263003,2263,France,2025-01-07,749.98,Card
9883002,9883,Mexico,2024-10-09,80.26,Card
8710006,8710,Korea,2024-08-07,411.19,Card
6131002,6131,India,2024-03-11,426.29,Card
6266002,6266,Brazil,2024-07-12,526.54,PayPal
4110001,4110,USA,2024-09-21,749.88,PayPal
272053074,5032,India,1970-01-01,741.25,PayPal
1750005,1750,France,2024-05-25,353.49,PayPal
2931004,2931,Germany,2024-06-30,616.83,PayPal
2962001,2962,Brazil,2025-01-21,503.38,Card
6270002,6270,France,2024-06-07,24.01,Card
4274001,4274,Korea,2024-10-12,89.13,PayPal
2223003,2223,Japan,2023-03-11,963.48,PayPal
9510001,9510,China,2024-06-09,790.19,Card
7242003,7242,China,2024-10-16,193.44,Card
2003003,2003,Germany,2025-01-09,521.64,PayPal
8722001,8722,Japan,2025-01-01,609.82,PayPal
1809007,1809,China,2024-03-21,24.04,Card
3480001,3480,France,2023-08-15,42.32,Card
6615006,6615,Italy,2025-01-22,352.42,PayPal
228600001,2286,Germany,2024-10-30,14.61,ApplePay
5662004,5662,Korea,2024-06-10,520.81,PayPal
5197009,5197,Germany,2024-07-17,717.27,PayPal
6722005,6722,Italy,2023-09-22,30.39,Card
7404007,7404,Germany,2024-12-11,996.69,Card
5876002,5876,USA,2023-07-26,247.12,Card
4292002,4292,China,2025-03-01,491.62,Card
140500001,1405,Mexico,2025-01-31,124.79,ApplePay
6472001,6472,Brazil,2024-11-26,607.82,Card
4752003,4752,Korea,2024-10-16,210.37,Card
4657002,4657,Germany,2024-03-23,86.61,PayPal
3128001,3128,USA,2024-11-17,258.08,Card
8593002,8593,Japan,2024-12-03,350.54,PayPal
8103002,8103,China,2024-11-01,124.5,Card
4463006,4463,Japan,2024-05-05,883.9,Card
2154002,2154,Mexico,2024-02-05,53.21,Card
1250004,1250,Japan,2023-08-10,509.09,Card
3009,3,Brazil,2025-01-11,510.17,PayPal
6653009,6653,China,2024-02-28,857.34,PayPal
6204002,6204,India,2024-03-24,742.88,Card
1571010,1571,Germany,2024-12-05,985.34,Card
1623001,1623,India,2023-07-29,270.37,Card
7710003,7710,Korea,2024-05-30,243.66,Card
5565004,5565,India,2024-01-26,772.93,PayPal
451000001,4510,Italy,2024-08-29,510.27,ApplePay
4957004,4957,Korea,2025-03-04,906.08,Card
5425003,5425,Germany,2022-05-22,7.71,PayPal
9172002,9172,Germany,2022-06-29,855.49,Card
6140005,6140,USA,2024-09-27,659.13,PayPal
3727002,3727,France,2024-08-21,393.51,PayPal
3298007,3298,USA,2024-07-16,769.45,PayPal
6636004,6636,Russia,2023-09-05,362.64,PayPal
474200001,4742,Brazil,2024-05-04,280.93,ApplePay
5354004,5354,France,2024-05-11,821.05,Card
7897002,7897,Germany,2022-10-21,550.78,Card
2862005,2862,Brazil,2023-07-08,772.14,Card
3673005,3673,Russia,2023-08-12,821.21,PayPal
584600006,5846,Italy,2024-05-20,331.75,ApplePay
5810004,5810,Mexico,2025-02-19,82.95,Card
6904001,6904,Germany,2024-05-27,194.77,PayPal
4720004,4720,Germany,2024-02-06,570.35,Card
1585001,1585,France,2025-02-02,909.59,Card
806598139,6353,Germany,1970-01-01,573.37,Card
6266004,6266,Brazil,2024-04-11,561.51,Card
6850002,6850,France,2025-01-27,700.27,PayPal
744100006,7441,Korea,2024-08-14,739.11,ApplePay
4060003,4060,China,2023-05-02,38.3,PayPal
2238009,2238,China,2024-12-14,139.96,Card
4709006,4709,China,2024-11-02,267.59,Card
6961005,6961,Germany,2024-02-14,814.5,Card
3810003,3810,China,2024-11-06,837.65,PayPal
135400002,1354,France,2024-12-17,268.29,ApplePay
4866003,4866,France,2024-09-23,436.33,PayPal
638100004,6381,USA,2024-07-13,947.61,ApplePay
5482001,5482,USA,2024-09-09,454.66,Card
2828003,2828,Brazil,2022-11-19,457.37,Card
5775006,5775,Italy,2023-11-08,347.76,Card
3494005,3494,India,2024-02-12,331.5,PayPal
294300005,2943,Korea,2025-02-12,77.63,ApplePay
9878002,9878,Korea,2024-02-12,318.78,PayPal
431003,431,Brazil,2024-09-15,119.82,Card
3053002,3053,China,2025-02-27,236.79,Card
572709510,2429,Korea,1970-01-01,856.31,PayPal
9541002,9541,India,2025-01-01,233.83,PayPal
2036001,2036,India,2024-09-03,470.66,Card
520006,520,France,2024-01-23,380.8,Card
188007,188,India,2022-10-04,152.75,PayPal
7933002,7933,India,2024-12-31,274.71,PayPal
704300001,7043,Germany,2024-08-13,293.15,ApplePay
1242002,1242,China,2023-06-17,967.61,PayPal
397002,397,Russia,2025-02-09,356.21,Card
944400004,9444,Germany,2024-05-20,568.45,ApplePay
5922007,5922,USA,2023-09-20,193.94,Card
8060001,8060,USA,2025-03-05,793.43,Card
5622001,5622,Mexico,2023-01-18,423.18,Card
1157001,1157,Korea,2025-01-23,141.69,PayPal
4322005,4322,France,2025-02-16,309.66,PayPal
4029003,4029,Italy,2023-01-30,306.36,Card
420900003,4209,India,2025-02-15,710.44,ApplePay
3450006,3450,Germany,2025-02-01,358.48,PayPal
498003,498,Germany,2024-12-29,58.12,Card
6293003,6293,Mexico,2024-09-02,286.6,Card
6548002,6548,Brazil,2024-04-26,613.01,Card
5618002,5618,France,2023-05-23,149.61,Card
1910004,1910,Mexico,2024-09-02,124.32,PayPal
378003,378,China,2024-12-10,8.16,Card
6904003,6904,Germany,2025-01-26,74.0,PayPal
7528002,7528,USA,2024-04-06,876.05,Card
7936001,7936,Italy,2025-02-17,531.6,PayPal
2137005,2137,China,2023-12-10,573.72,Card
7998004,7998,Germany,2024-12-16,815.78,PayPal
3504010,3504,France,2024-02-03,215.07,Card
6055005,6055,Italy,2024-09-07,792.09,PayPal
4742004,4742,Brazil,2024-04-27,406.66,Card
1289002,1289,China,2024-10-28,303.72,PayPal
5493002,5493,Italy,2025-03-01,345.2,PayPal
685004,685,Brazil,2023-02-26,351.79,Card
2203003,2203,Mexico,2023-11-21,276.48,Card
873600001,8736,Italy,2025-02-04,478.56,ApplePay
9975003,9975,Germany,2024-11-26,630.03,PayPal
3454006,3454,France,2024-12-01,991.96,Card
7057005,7057,India,2025-02-12,371.22,PayPal
7630006,7630,China,2023-06-04,302.45,Card
1367004,1367,Korea,2023-07-07,118.85,Card
9777004,9777,France,2025-01-23,733.1,Card
4678006,4678,Japan,2024-07-22,361.09,Card
8386009,8386,France,2024-12-18,779.49,Card
3504008,3504,France,2024-01-13,11.78,PayPal
1435005,1435,Japan,2024-12-29,540.85,PayPal
8246001,8246,Mexico,2024-10-02,214.9,PayPal
8099001,8099,India,2024-03-13,877.35,PayPal
5099002,5099,USA,2024-02-12,876.52,PayPal
475005,475,France,2023-11-19,523.41,Card
7933008,7933,India,2025-01-23,66.97,PayPal
1521005,1521,Mexico,2024-10-22,315.71,Card
130700002,1307,Mexico,2025-02-06,88.97,ApplePay
4928002,4928,Korea,2025-01-20,99.97,PayPal
134004,134,USA,2024-09-19,436.39,PayPal
9156001,9156,Russia,2024-02-13,569.88,Card
5798005,5798,USA,2025-01-25,533.66,PayPal
1585003,1585,France,2024-12-16,351.34,Card
503111270,8779,India,1970-01-01,91.96,Card
9405006,9405,Germany,2025-02-10,93.3,PayPal
8316005,8316,Brazil,2025-02-14,472.64,PayPal
2862007,2862,Brazil,2023-07-26,759.44,PayPal
653011452,6977,China,1970-01-01,313.23,Card
1585007,1585,France,2024-10-20,289.65,PayPal
727900004,7279,Italy,2024-08-19,614.4,ApplePay
859005,859,Germany,2024-12-24,661.75,Card
1345001,1345,Italy,2024-04-23,689.21,Card
7871002,7871,China,2024-12-29,523.86,Card
5262001,5262,China,2024-01-22,184.8,Card
2836001,2836,USA,2023-05-24,491.09,PayPal
132100002,1321,USA,2025-02-15,65.8,ApplePay
695000005,6950,China,2024-03-05,585.33,ApplePay
6712004,6712,Brazil,2023-06-17,20.53,Card
4225004,4225,Italy,2022-08-23,25.58,PayPal
8313001,8313,France,2022-12-12,293.62,Card
1554003,1554,Korea,2024-08-14,212.92,PayPal
6140003,6140,USA,2024-10-12,849.99,Card
221006,221,Brazil,2023-01-27,840.24,Card
8741001,8741,China,2024-09-04,170.19,Card
1083003,1083,France,2023-08-17,601.31,Card
8101002,8101,France,2023-11-29,107.88,Card
2800003,2800,USA,2024-03-06,605.73,PayPal
3727005,3727,France,2024-12-11,212.13,PayPal
1242001,1242,China,2024-06-28,796.25,Card
1384003,1384,France,2024-12-11,316.83,Card
8364001,8364,Brazil,2023-03-19,49.05,PayPal
535400004,5354,France,2024-09-03,463.1,ApplePay
7427008,7427,India,2025-02-19,613.63,PayPal
6928007,6928,Mexico,2023-12-29,576.97,PayPal
4912004,4912,France,2023-07-29,992.22,Card
5537008,5537,Mexico,2023-06-19,478.39,PayPal
6977003,6977,China,2025-02-13,445.33,Card
9520004,9520,France,2023-06-28,687.37,PayPal
8783002,8783,China,2024-03-20,127.56,PayPal
1762007,1762,Brazil,2024-11-20,166.92,Card
6758002,6758,Korea,2023-04-27,138.84,PayPal
9600004,96,Italy,2024-10-11,917.82,ApplePay
3732001,3732,Korea,2023-10-15,208.72,Card
2461003,2461,Mexico,2024-12-21,118.59,PayPal
744003,744,Italy,2024-11-17,127.19,PayPal
8691007,8691,France,2025-01-24,771.48,Card
3727009,3727,France,2024-12-30,916.67,Card
5775002,5775,Italy,2024-02-08,931.46,PayPal
6038008,6038,Germany,2025-02-10,479.2,PayPal
5681001,5681,USA,2023-05-16,726.12,Card
8827001,8827,Germany,2023-12-25,108.18,PayPal
1342002,1342,Korea,2024-09-30,332.89,Card
4689003,4689,Germany,2024-10-30,23.03,PayPal
5963005,5963,Germany,2025-01-01,645.45,Card
638000001,6380,Korea,2025-01-25,72.83,ApplePay
9275008,9275,USA,2025-02-05,545.62,Card
8844004,8844,France,2025-01-01,245.26,Card
6440007,6440,Korea,2023-11-09,516.07,PayPal
2484001,2484,Brazil,2024-07-07,372.02,PayPal
3010,3,Brazil,2024-08-12,731.73,Card
9629003,9629,Mexico,2024-07-06,29.55,Card
9151003,9151,USA,2024-12-10,749.29,Card
5857002,5857,Mexico,2022-08-11,314.54,Card
545700002,5457,Japan,2024-03-03,151.18,ApplePay
787400004,7874,Korea,2025-01-14,231.27,ApplePay
156902670,8255,India,1970-01-01,339.45,ApplePay
3701003,3701,USA,2023-09-25,908.08,PayPal
3251002,3251,Germany,2024-09-11,660.49,Card
465004,465,Germany,2022-08-12,902.97,PayPal
2606001,2606,Italy,2024-10-04,918.97,PayPal
5775003,5775,Italy,2024-09-04,77.98,Card
4609003,4609,India,2024-08-16,953.13,PayPal
950100010,9501,Mexico,2024-04-11,287.01,ApplePay
452004,452,Germany,2024-11-28,125.29,Card
5037010,5037,Italy,2024-07-07,44.85,Card
203958909,8006,Germany,1970-01-01,632.95,Card
9200006,9200,Japan,2024-06-29,547.9,Card
9463001,9463,USA,2024-03-23,774.16,Card
6285001,6285,Germany,2024-02-23,60.06,Card
9220002,9220,China,2025-01-13,184.64,PayPal
1689004,1689,Brazil,2024-01-28,421.21,Card
4720001,4720,Germany,2024-01-28,937.86,PayPal
4827005,4827,Korea,2025-01-20,96.08,Card
5911002,5911,India,2024-08-30,261.97,Card
7802002,7802,Mexico,2022-05-22,129.04,Card
6204001,6204,India,2024-09-25,650.51,PayPal
9711003,9711,France,2025-03-02,381.18,Card
6527004,6527,China,2024-12-06,517.02,PayPal
2810006,2810,France,2024-01-14,90.08,Card
1762008,1762,Brazil,2025-02-11,84.89,Card
42001,42,Germany,2024-12-05,788.83,PayPal
1776001,1776,France,2023-01-12,182.66,PayPal
8841001,8841,France,2023-03-07,906.81,Card
3408007,3408,Brazil,2025-02-15,328.9,Card
5839004,5839,Mexico,2024-04-01,191.06,Card
694007,694,China,2023-10-29,103.34,Card
9221006,9221,Germany,2024-12-25,366.02,Card
6198006,6198,Mexico,2023-02-22,285.69,Card
8779010,8779,India,2025-03-02,474.75,PayPal
3727007,3727,France,2024-05-25,470.21,PayPal
228600004,2286,Germany,2025-02-08,146.08,ApplePay
4225004,4225,Italy,2022-08-23,25.58,PayPal
7141001,7141,Italy,2023-11-26,194.12,Card
31006,31,India,2024-12-21,510.19,PayPal
465009,465,Germany,2022-10-07,678.17,PayPal
2576002,2576,India,2024-08-26,56.32,Card
155006,155,Mexico,2024-06-25,354.51,PayPal
3755002,3755,USA,2024-08-06,253.02,PayPal
1702003,1702,China,2024-11-29,663.42,Card
1083001,1083,France,2024-10-28,183.74,Card
6953006,6953,Germany,2023-09-01,913.07,Card
4269005,4269,China,2024-12-20,807.38,Card
1321005,1321,USA,2024-10-27,455.35,PayPal
1093001,1093,Italy,2024-07-30,134.22,PayPal
9138008,9138,Italy,2024-12-04,784.36,PayPal
685007,685,Brazil,2025-01-24,754.18,PayPal
8741004,8741,China,2024-05-19,404.39,Card
4980002,4980,Korea,2024-07-07,164.66,PayPal
6453010,6453,Russia,2024-05-14,975.85,PayPal
452007,452,Germany,2024-07-22,338.76,Card
2997010,2997,Korea,2025-03-06,474.23,PayPal
6466007,6466,India,2024-12-23,772.07,PayPal
1317007,1317,Italy,2024-10-19,28.08,PayPal
4022005,4022,Mexico,2024-12-07,212.7,PayPal
1397002,1397,Italy,2024-07-09,11.36,PayPal
6077003,6077,India,2024-07-13,625.61,PayPal
911009,911,USA,2023-11-04,596.39,Card
8887001,8887,India,2024-10-12,101.87,PayPal
1809002,1809,China,2024-10-05,389.42,PayPal
1762002,1762,Brazil,2024-11-11,467.51,Card
5031007,5031,USA,2023-09-10,652.3,Card
2090002,2090,Brazil,2025-02-19,94.14,PayPal
4886006,4886,India,2024-03-27,674.6,Card
2054006,2054,China,2025-01-22,135.11,Card
7705002,7705,Russia,2024-02-12,859.9,Card
4611001,4611,USA,2024-12-28,196.87,PayPal
8216003,8216,Italy,2025-01-15,552.86,Card
4866001,4866,France,2023-11-13,837.2,PayPal
5507002,5507,China,2024-03-13,68.27,PayPal
9975004,9975,Germany,2024-11-27,322.69,PayPal
7390005,7390,France,2025-02-21,332.26,PayPal
7802003,7802,Mexico,2022-06-05,158.67,PayPal
9777002,9777,France,2025-02-09,583.69,PayPal
3301001,3301,India,2023-10-15,335.45,PayPal
8343002,8343,Mexico,2025-02-15,90.31,Card
8216006,8216,Italy,2024-08-13,324.1,Card
3318008,3318,Korea,2024-12-19,721.06,Card
1762009,1762,Brazil,2025-02-16,53.07,Card
8779003,8779,India,2024-09-02,499.78,PayPal
9849001,9849,Brazil,2024-12-25,812.52,Card
1198002,1198,Brazil,2025-01-31,549.32,Card
1874003,1874,Italy,2024-06-19,74.53,Card
2986003,2986,China,2024-10-28,733.1,Card
3927001,3927,Russia,2023-05-05,523.49,PayPal
9355002,9355,India,2024-01-27,890.3,PayPal
1490001,1490,Mexico,2024-04-12,425.18,Card
6353008,6353,Germany,2025-03-08,329.41,Card
8153007,8153,Korea,2024-08-29,908.45,PayPal
6333003,6333,India,2022-06-04,92.59,PayPal
769005,769,Mexico,2023-01-10,606.07,Card
673100003,6731,Korea,2024-08-31,2.89,ApplePay
1384006,1384,France,2024-03-22,476.45,Card
1435003,1435,Japan,2025-01-15,162.77,Card
5493005,5493,Italy,2025-02-02,808.28,Card
3889003,3889,India,2023-06-13,503.92,PayPal
2156005,2156,Japan,2023-08-05,669.33,PayPal
6351005,6351,Japan,2024-05-25,711.47,PayPal
2576003,2576,India,2024-02-15,474.01,Card
617100004,6171,China,2025-02-13,245.57,ApplePay
2800001,2800,USA,2025-02-09,542.15,PayPal
1964002,1964,Japan,2023-12-04,678.74,PayPal
4886005,4886,India,2024-12-12,507.68,Card
2381010,2381,Korea,2025-01-22,169.15,Card
5354006,5354,France,2024-04-25,569.66,PayPal
5270010,5270,Brazil,2024-09-08,938.89,Card
3195003,3195,Japan,2024-07-20,916.03,Card
1435006,1435,Japan,2025-01-15,18.58,PayPal
299700003,2997,Korea,2024-12-14,207.09,ApplePay
5037006,5037,Italy,2023-12-13,837.76,Card
6579004,6579,France,2025-03-03,824.95,PayPal
1762010,1762,Brazil,2024-09-27,636.52,Card
9833005,9833,Brazil,2023-08-27,301.58,PayPal
8313008,8313,France,2024-08-24,592.36,Card
139170903,6494,China,1970-01-01,821.65,Card
9032001,9032,China,2023-06-14,387.55,Card
659981471,2137,China,1970-01-01,945.49,Card
4225003,4225,Italy,2024-10-15,182.1,PayPal
9395005,9395,France,2024-01-21,402.41,PayPal
5876010,5876,USA,2024-02-04,664.74,PayPal
8216006,8216,Italy,2024-08-13,350.34,Card
5876005,5876,USA,2024-09-22,246.34,PayPal
340500006,3405,Mexico,2025-02-14,82.54,ApplePay
496002,496,Brazil,2024-09-29,518.41,Card
2286007,2286,Germany,2024-04-30,122.81,Card
8680001,8680,Japan,2024-03-07,3.3,Card
163900003,1639,Brazil,2024-10-17,702.9,ApplePay
993700009,9937,USA,2024-08-19,913.89,ApplePay
3664005,3664,USA,2023-07-16,884.8,Card
9791002,9791,Germany,2024-12-31,177.72,Card
1405003,1405,Mexico,2023-09-08,416.99,PayPal
6198002,6198,Mexico,2023-03-11,705.44,PayPal
4496001,4496,India,2024-06-02,762.91,PayPal
6551007,6551,China,2024-08-18,194.37,Card
8799004,8799,France,2023-08-17,437.31,Card
9687006,9687,Brazil,2024-11-21,643.02,PayPal
6517002,6517,Italy,2023-05-12,742.54,PayPal
8689005,8689,USA,2024-08-21,76.11,PayPal
7427007,7427,India,2025-02-06,940.82,PayPal
8691004,8691,France,2023-02-04,478.8,PayPal
5458001,5458,USA,2023-09-16,846.45,Card
7060001,7060,Italy,2024-04-01,837.66,PayPal
8431002,8431,Mexico,2023-07-04,347.21,PayPal
648002,648,China,2024-04-23,383.19,PayPal
5694006,5694,Germany,2024-01-01,856.11,PayPal
8316001,8316,Brazil,2023-08-04,800.02,Card
5458001,5458,USA,2023-09-16,846.45,Card
701700008,7017,Brazil,2024-05-13,998.45,ApplePay
1803006,1803,Korea,2025-02-26,474.68,PayPal
698400005,6984,Russia,2024-10-11,138.58,ApplePay
7596001,7596,Brazil,2025-02-08,279.36,Card
7274002,7274,India,2024-09-27,298.5,Card
9383005,9383,Korea,2024-02-11,531.08,Card
3673001,3673,Russia,2024-10-31,816.34,PayPal
9200006,9200,Japan,2024-06-29,547.9,Card
7933007,7933,India,2025-01-28,217.76,Card
8006009,8006,Germany,2023-02-06,664.49,Card
4557002,4557,Japan,2023-10-02,287.09,PayPal
481500005,4815,Brazil,2024-11-15,694.42,ApplePay
1881006,1881,Italy,2024-12-02,556.02,Card
1702004,1702,China,2024-04-08,694.81,Card
8381001,8381,USA,2024-12-08,889.35,PayPal
4598002,4598,Korea,2023-07-07,268.56,Card
1116001,1116,Korea,2023-12-31,193.45,PayPal
3172009,3172,Korea,2023-12-17,664.76,Card
7655010,7655,Germany,2025-02-26,343.59,Card
1561006,1561,Germany,2024-09-24,788.12,Card
5886003,5886,Mexico,2024-08-05,30.58,Card
482700003,4827,Korea,2025-03-02,195.99,ApplePay
7784006,7784,Korea,2025-01-15,84.11,Card
6267006,6267,India,2025-02-27,265.06,PayPal
56700004,567,India,2025-01-07,942.3,ApplePay
8438002,8438,Japan,2024-03-19,953.0,Card
1703001,1703,China,2023-09-17,425.21,PayPal
4015002,4015,Brazil,2023-04-22,384.81,Card
7354001,7354,India,2024-06-06,401.14,Card
2931006,2931,Germany,2024-12-03,487.8,Card
840001,840,Brazil,2024-11-04,111.34,PayPal
5927005,5927,Mexico,2024-04-26,45.85,Card
1881007,1881,Italy,2024-05-14,897.48,Card
4307007,4307,Mexico,2025-01-06,133.56,PayPal
5032005,5032,India,2024-11-02,171.85,Card
8397005,8397,Mexico,2023-11-10,552.4,PayPal
2286005,2286,Germany,2024-09-24,536.21,PayPal
6803007,6803,Mexico,2024-02-02,448.58,PayPal
2054002,2054,China,2024-11-03,63.59,Card
1388001,1388,Korea,2025-02-10,76.84,PayPal
4383004,4383,Italy,2023-01-23,631.47,Card
5513001,5513,Brazil,2024-05-28,195.31,Card
1750007,1750,France,2024-03-10,540.16,Card
6697001,6697,USA,2022-11-15,480.96,Card
765500010,7655,Germany,2024-07-07,89.0,ApplePay
941889614,746,India,1970-01-01,449.41,PayPal
818500006,8185,USA,2024-10-31,658.23,ApplePay
3012010,3012,France,2022-11-04,571.85,Card
3701002,3701,USA,2023-12-26,237.94,Card
1571004,1571,Germany,2024-02-22,358.64,PayPal
2575001,2575,Italy,2023-09-24,652.55,Card
3219003,3219,China,2023-09-14,986.18,PayPal
4809001,4809,Japan,2023-08-28,822.84,Card
9862007,9862,India,2023-02-15,550.94,PayPal
496004,496,Brazil,2024-11-14,505.3,Card
9048001,9048,China,2025-02-03,217.86,Card
5457003,5457,Japan,2023-12-07,879.48,Card
4322002,4322,France,2023-01-23,480.91,PayPal
5119001,5119,India,2023-09-18,621.09,Card
6522003,6522,Brazil,2025-03-02,471.54,Card
459656897,746,India,1970-01-01,220.24,PayPal
5927009,5927,Mexico,2025-01-03,79.34,Card
9204004,9204,China,2023-06-20,744.52,Card
8683002,8683,France,2024-06-29,50.73,Card
9435002,9435,USA,2024-09-22,165.24,PayPal
831300009,8313,France,2024-04-11,812.72,ApplePay
1854004,1854,Korea,2025-02-21,543.14,PayPal
5032006,5032,India,2024-06-12,562.52,Card
8453004,8453,China,2024-09-27,77.8,PayPal
301600006,3016,Korea,2024-04-29,820.22,ApplePay
8741006,8741,China,2024-05-23,664.77,Card
8606010,8606,France,2023-05-26,582.76,PayPal
6077001,6077,India,2024-09-28,524.15,Card
8844007,8844,France,2024-02-25,426.66,PayPal
3967001,3967,France,2023-10-30,854.55,Card
2487002,2487,India,2024-10-31,509.75,Card
109709412,394,Korea,1970-01-01,822.45,Card
2424003,2424,USA,2023-11-15,242.36,Card
1838001,1838,Brazil,2023-12-25,1.11,Card
6198004,6198,Mexico,2024-11-07,169.15,PayPal
5387009,5387,Korea,2024-08-03,168.2,Card
2263007,2263,France,2024-12-07,80.61,Card
8671006,8671,Brazil,2022-12-06,43.45,Card
5473010,5473,Mexico,2024-08-28,259.45,Card
1319008,1319,Mexico,2025-01-10,25.14,PayPal
6466004,6466,India,2024-11-10,947.61,PayPal
339000002,3390,Italy,2024-10-25,68.26,ApplePay
4720006,4720,Germany,2024-01-13,112.68,Card
4980002,4980,Korea,2024-07-07,164.66,PayPal
5460003,5460,France,2023-04-28,18.92,PayPal
3389001,3389,Mexico,2024-01-23,29.94,Card
544002,544,Japan,2025-02-18,378.47,PayPal
2997006,2997,Korea,2024-09-23,546.84,PayPal
6522006,6522,Brazil,2024-09-23,699.2,Card
6547003,6547,Mexico,2023-07-02,464.52,PayPal
4510001,4510,Italy,2025-02-06,204.64,PayPal
505003,505,China,2023-03-13,919.82,Card
5275003,5275,India,2023-10-08,19.97,Card
1703002,1703,China,2023-02-12,684.07,PayPal
4689009,4689,Germany,2024-02-10,641.19,Card
1319004,1319,Mexico,2024-11-12,119.62,Card
1259001,1259,USA,2023-11-29,294.11,Card
852200002,8522,Italy,2024-12-24,890.29,ApplePay
1538005,1538,Germany,2024-05-25,57.6,PayPal
6348004,6348,USA,2024-12-16,220.44,Card
1385003,1385,Italy,2023-03-03,281.35,PayPal
6579005,6579,France,2024-02-17,125.14,PayPal
3448001,3448,USA,2023-08-08,857.85,PayPal
5584006,5584,China,2025-01-13,162.38,PayPal
3666002,3666,Japan,2024-06-07,473.32,PayPal
9062001,9062,Korea,2025-01-25,9.4,Card
1622002,1622,India,2025-02-26,827.8,PayPal
3830005,3830,Germany,2022-12-04,338.83,Card
9275005,9275,USA,2025-02-03,555.26,PayPal
9355004,9355,India,2024-01-09,319.59,PayPal
5197002,5197,Germany,2023-09-15,361.28,PayPal
6826002,6826,USA,2024-12-22,293.97,Card
9706007,9706,Mexico,2024-06-11,58.09,Card
8349001,8349,Brazil,2024-08-16,116.77,Card
4029002,4029,Italy,2025-02-07,127.5,Card
7461002,7461,France,2025-03-06,165.28,Card
498000008,4980,Korea,2025-02-12,15.15,ApplePay
3701006,3701,USA,2023-04-30,457.29,Card
6270003,6270,France,2023-08-26,264.54,PayPal
